cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
RNEG-032,Uric acid,3,[(M+2)-H],range,RNEG-032.3,,67.08,1.118,169.02467,169.0221346,169.0272054,52.08,82.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-032,Uric acid,4,[M-CONH-H],specificity,RNEG-032.4,,67.08,1.118,124.0147,124.0128398,124.0165602,52.08,82.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-033,Uridine,1,M-H,primary,RNEG-033.1,,82.92,1.382,243.06171,243.0580641,243.0653559,67.92,97.92,244.0695361,C9H12N2O6,,,PC00001925,URNEG-02677,,,-2.3528,,,Pyrimidine nucleosides,,Pyrimidine nucleosides,HMDB0000296,,,,NA,Pyrimidine metabolism,C00299,5807,6029,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,3,4-tetrahydropyrimidine-2,4-dione",,16704,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",DRTQHJPVMGBUCF-XVFCMESISA-N,2a,1,4,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-033,Uridine,2,[(M+1)-H],range,RNEG-033.2,,82.92,1.382,244.06469,244.061029,244.068351,67.92,97.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-034,D-Gluconic acid,1,M-H,primary,RNEG-034.1,,34.8,0.58,195.05048,195.0475542,195.0534058,19.8,49.8,196.0583027,C6H12O7,,,BioLog PM1W18,URNEG-00765,,,-3.1906,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,HMDB0000625,,,,NA,Pentose phosphate pathway,C00257,10240,10690,"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoic acid",,33198,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/t2-,3-,4+,5-/m1/s1",RGHNJXZEOKUKBD-SQOUGZDYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-034,D-Gluconic acid,2,[(M+1)-H],range,RNEG-034.2,,34.8,0.58,196.05392,196.0509792,196.0568608,19.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-034,D-Gluconic acid,3,[M-H2O-H],specificity,RNEG-034.3,,34.8,0.58,217.03242,217.0291645,217.0356755,19.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-035,D-Glucuronic acid,1,M-H,primary,RNEG-035.1,,32.4,0.54,193.03483,193.0319345,193.0377255,17.4,47.4,194.0426527,C6H10O7,,,BioLog PM1W17,URNEG-00649,,,-2.9713,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glucuronic acid derivatives,HMDB0000127,,,,NA,Pentose and glucuronate interconversions,C00191,392615,444791,"(2S,3S,4S,5R,6S)-3,4,5,6-tetrahydroxyoxane-2-carboxylic acid",,42717,"InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)/t1-,2-,3+,4-,6-/m0/s1",AEMOLEFTQBMNLQ-WAXACMCWSA-N,2a,1,4,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-035,D-Glucuronic acid,2,[(M+1)-H],range,RNEG-035.2,,32.4,0.54,194.03826,194.0353494,194.0411706,17.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-035,D-Glucuronic acid,3,[M-2H2O-COO-H],specificity,RNEG-035.3,,32.4,0.54,113.02387,113.0221746,113.0255654,17.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-036,Aspartic acid,1,M-H,primary,RNEG-036.1,,31.8,0.53,132.02968,132.0276996,132.0316604,16.8,46.8,133.0375077,C4H7NO4,,,IROA P01W11,URNEG-EX001,,,-2.5204,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,HMDB0000191,,,,NA,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism",C00049,5745,5960,(2S)-2-aminobutanedioic acid,,17053,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",CKLJMWTZIZZHCS-REOHCLBHSA-N,2a,1,3,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-036,Aspartic acid,2,[(M+1)-H],range,RNEG-036.2,,31.8,0.53,133.03264,133.0306445,133.0346355,16.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-037,3-(3-hydroxyphenyl)-3-hydroxypropionic acid (HPHPA),1,M-H,primary,RNEG-037.1,intense specific ISF at m/z 121.029,174,2.9,181.05008,181.0473642,181.0527958,159,189,182.05791,C9H10O4,,,in house,URNEG-06109,,,0.2767,,,Phenylpropanoic acids,,Phenylpropanoic acids,HMDB0002643,,,,NA,NA,NA,93013,102959,,,86369,"InChI=1S/C9H10O4/c10-7-3-1-2-6(4-7)8(11)5-9(12)13/h1-4,8,10-11H,5H2,(H,12,13)",KHTAGVZHYUZYMF-UHFFFAOYSA-N ,2a,1,2,X,,,,,,,,Urine,EC,,
RNEG-037,3-(3-hydroxyphenyl)-3-hydroxypropionic acid (HPHPA),2,[(M+1)-H],range,RNEG-037.2,,174,2.9,182.05348,182.0507492,182.0562108,159,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-037,3-(3-hydroxyphenyl)-3-hydroxypropionic acid (HPHPA),3,[M-CH3COOH-H],specificity,RNEG-037.3,,174,2.9,121.02895,121.0271346,121.0307654,159,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-038,"3,7-Dimethyluric acid",1,M-H,primary,RNEG-038.1,,116.4,1.94,195.05182,195.0488942,195.0547458,101.4,131.4,196.0596401,C7H8N4O3,,,PC00002066,URNEG-03924,,,-1.1244,,,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001982,,,,NA,Caffeine metabolism,C16360,74994,83126,"3,7-dimethyl-2,3,6,7,8,9-hexahydro-1H-purine-2,6,8-trione",,68531,"InChI=1S/C7H8N4O3/c1-10-3-4(8-6(10)13)11(2)7(14)9-5(3)12/h1-2H3,(H,8,13)(H,9,12,14)",HMLZLHKHNBLLJD-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-038,"3,7-Dimethyluric acid",2,[(M+1)-H],range,RNEG-038.2,,116.4,1.94,196.05421,196.0512692,196.0571508,101.4,131.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-038,"3,7-Dimethyluric acid",3,[M-CH3-H],specificity,RNEG-038.3,,116.4,1.94,180.02834,180.0256396,180.0310404,101.4,131.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-039,Malic acid,1,M-H,primary,RNEG-039.1,,45.12,0.752,133.0137,133.0117048,133.0156952,30.12,60.12,134.0215233,C4H6O5,,,PC00002051,URNEG-01415,,,-1.7907,,,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Beta hydroxy acids and derivatives,HMDB0000156,,,,NA,TCA cycle; pyruvate metabolism,C03668,193317,222656,2-hydroxybutanedioic acid,,30797,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1",BJEPYKJPYRNKOW-REOHCLBHSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-039,Malic acid,2,[(M+1)-H],range,RNEG-039.2,,45.12,0.752,134.01713,134.0151197,134.0191403,30.12,60.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-040,Glutamic acid,1,M-H,primary,RNEG-040.1,,32.4,0.54,146.04533,146.0431393,146.0475207,17.4,47.4,147.0531578,C5H9NO4,,,PC00001515,URNEG-00628,,,-2.3763,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,HMDB0003339,,,,NA,"Alanine, aspartate and glutamate metabolism",C00217,21814,23327,(2R)-2-aminopentanedioic acid,,15966,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m1/s1",WHUUTDBJXJRKMK-GSVOUGTGSA-N,2a,1,3,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-040,Glutamic acid,2,[(M+1)-H],range,RNEG-040.2,,32.4,0.54,147.04837,147.0461643,147.0505757,17.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-040,Glutamic acid,3,[M-COO-H],specificity,RNEG-040.3,,32.4,0.54,102.0555,102.0539692,102.0570308,17.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-041,3-Hydroxyhippuric acid,1,M-H,primary,RNEG-041.1,can be saturated,164,2.733,194.04533,194.0424193,194.0482407,149,179,195.0531578,C9H9NO4,,,HMDB,URNEG-05762,,,-0.2849,,,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,HMDB0006116,,,,NA,NA,NA,396603,450268,2-[(3-hydroxyphenyl)formamido]acetic acid,,70824,"InChI=1S/C9H9NO4/c11-7-3-1-2-6(4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)",XDOFWFNMYJRHEW-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,EC,,
RNEG-041,3-Hydroxyhippuric acid,2,[(M+1)-H],range,RNEG-041.2,,164,2.733,195.0485,195.0455743,195.0514257,149,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-041,3-Hydroxyhippuric acid,3,[(M+2)-H],range,RNEG-041.3,,164,2.733,196.05034,196.0473992,196.0532808,149,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-041,3-Hydroxyhippuric acid,4,[M-COO-H],specificity,RNEG-041.4,,164,2.733,150.0555,150.0532492,150.0577508,149,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-042,N-acetylglutamic acid,1,M-H,primary,RNEG-042.1,,80.76,1.346,188.0559,188.0530792,188.0587208,65.76,95.76,189.0637225,C7H11NO5,,,PC00001929,URNEG-02608,,,-1.5972,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,HMDB0001138,,,,NA,Arginine biosynthesis,C00624,64077,70914,(2S)-2-acetamidopentanedioic acid,,17533,"InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1",RFMMMVDNIPUKGG-YFKPBYRVSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-042,N-acetylglutamic acid,2,[(M+1)-H],range,RNEG-042.2,,80.76,1.346,189.05903,189.0561941,189.0618659,65.76,95.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-042,N-acetylglutamic acid,3,[M-CH3COOH-H],specificity,RNEG-042.3,,80.76,1.346,128.03477,128.0328495,128.0366905,65.76,95.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-042,N-acetylglutamic acid,4,[M-CH2CO-COO-H],specificity,RNEG-042.4,,80.76,1.346,102.0555,102.0539692,102.0570308,65.76,95.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-043,Phenylalanine,1,M-H,primary,RNEG-043.1,,123,2.05,164.07115,164.0686889,164.0736111,108,138,165.0789786,C9H11NO2,,,BioLog PM2W86,URNEG-04189,,,-1.0694,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,HMDB0000159,,,,NA,Phenylalanine  Metabolism,C00079,5910,6140,(2S)-2-amino-3-phenylpropanoic acid,,17295,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-043,Phenylalanine,2,[(M+1)-H],range,RNEG-043.2,,123,2.05,165.07432,165.0718439,165.0767961,108,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-043,Phenylalanine,3,[M-NH3-H],specificity,RNEG-043.3,,123,2.05,147.0446,147.0423943,147.0468057,108,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-044,Glutaric acid,1,M-H,primary,RNEG-044.1,,111.6,1.86,131.03443,131.0324645,131.0363955,96.6,126.6,132.0422587,C5H8O4,,,PC00002491,URNEG-03664,,,-1.0081,,,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,HMDB0000661,,,,NA,Fatty acid degradation; Lysine degradation,C00489,723,743,pentanedioic acid,,17859,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",JFCQEDHGNNZCLN-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RNEG_ToF03_U19W11_LTR;AIRWAVE_RNEG_ToF03_U19W23_LTR;AIRWAVE_RNEG_ToF03_U19W35_LTR;AIRWAVE_RNEG_ToF03_U19W12_SR;AIRWAVE_RNEG_ToF03_U19W24_SR;AIRWAVE_RNEG_ToF03_U19W36_SR,
RNEG-044,Glutaric acid,2,[(M+1)-H],range,RNEG-044.2,,111.6,1.86,132.03785,132.0358694,132.0398306,96.6,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-044,Glutaric acid,3,[M-COO-H],specificity,RNEG-044.3,,111.6,1.86,87.0446,87.04329433,87.04590567,96.6,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-045,N-Acetylneuraminic acid,1,M-H,primary,RNEG-045.1,,37.2,0.62,308.09816,308.0935385,308.1027815,22.2,52.2,309.10598,C11H19NO9,,,IROA_P01W08,URNEG-00951,,,-3.765,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,N-acylneuraminic acids,HMDB0000230,,,,NA,Amino sugar and nucleotide sugar metabolism,C19910,392810,445063,"(2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid",,45744,"InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)/t5-,6+,7+,8+,9+,11-/m0/s1",SQVRNKJHWKZAKO-PFQGKNLYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-045,N-Acetylneuraminic acid,2,[(M+1)-H],range,RNEG-045.2,,37.2,0.62,309.1014,309.0967635,309.1060365,22.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-045,N-Acetylneuraminic acid,3,[M-H2O-C4H8O4-H],specificity,RNEG-045.3,,37.2,0.62,170.04533,170.0427793,170.0478807,22.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-046,Taurine,1,M-H,primary,RNEG-046.1,,31.8,0.53,124.00684,124.0049799,124.0087001,16.8,46.8,125.0146641,C2H7NO3S,,,IROA_P01W17,URNEG-00621,,,-2.3855,,,Organic sulfonic acids and derivatives,Organosulfonic acids and derivatives,Organosulfonic acids,HMDB0000251,,,,NA,Taurine and hypotaurine metabolism,C00245,1091,1123,2-aminoethane-1-sulfonic acid,,15891,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",XOAAWQZATWQOTB-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-046,Taurine,2,[(M+1)-H],range,RNEG-046.2,,31.8,0.53,125.00873,125.0068549,125.0106051,16.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-046,Taurine,3,[(M+2)-H],range,RNEG-046.3,,31.8,0.53,126.00372,126.0018299,126.0056101,16.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-047,Quinic acid,1,M-H,primary,RNEG-047.1,,39,0.65,191.0561135,191.0532477,191.0589794,24,54,192.06339,C7H12O6,,,PC00001463,URNEG-01053,,,-2.4096,,,Organooxygen compounds,Alcohols and polyols,Quinic acids and derivatives,HMDB0003072,,,,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis",C00296,10246715,6508,"(1R,3R,4S)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid",,17521,"InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1",AAWZDTNXLSGCEK-WYWMIBKRSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-047,Quinic acid,2,[(M+1)-H],range,RNEG-047.2,,39,0.65,192.05899,192.0561091,192.0618709,24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-047,Quinic acid,3,[M-3H2O-COO-H],specificity,RNEG-047.3,,39,0.65,93.03404,93.03264449,93.03543551,24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-048,Xanthine,1,M-H,primary,RNEG-048.1,,78.6,1.31,151.0256,151.0233346,151.0278654,63.6,93.6,152.03343,C5H4N4O2,,,IROA_P01W46,URNEG-02551,,,-0.0377,,,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0000292,,,,NA,Purine metabolism,C00385,1151,1188,"2,3,6,7-tetrahydro-1H-purine-2,6-dione",,17712,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-048,Xanthine,2,[(M+1)-H],range,RNEG-048.2,,78.6,1.31,152.02766,152.0253796,152.0299404,63.6,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-048,Xanthine,3,[M-CONH-H],specificity,RNEG-048.3,,78.6,1.31,108.01979,108.0181697,108.0214103,63.6,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-049,4-Hydroxyhippuric acid,1,M-H,primary,RNEG-049.1,,147,2.45,194.04533,194.0424193,194.0482407,132,162,195.0531578,C9H9NO4,,,PC00000204,URNEG-05148,,,-0.7759,,,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,HMDB0013678,,,,NA,NA,NA,133104,151012,2-[(4-hydroxyphenyl)formamido]acetic acid,,71018,"InChI=1S/C9H9NO4/c11-7-3-1-6(2-4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)",ZMHLUFWWWPBTIU-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,,
RNEG-049,4-Hydroxyhippuric acid,2,[(M+1)-H],range,RNEG-049.2,,147,2.45,195.0485,195.0455743,195.0514257,132,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-049,4-Hydroxyhippuric acid,3,[M-COO-H],specificity,RNEG-049.3,,147,2.45,150.0555,150.0532492,150.0577508,132,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-050,Tartric acid,1,M-H,primary,RNEG-050.1,,37.2,0.62,149.00861,149.0063749,149.0108451,22.2,52.2,150.0164379,C4H6O6,,,IROA – P01W82 / IROA – P02W06,URNEG-00921,,,-2.4292,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,HMDB0000956,,,,NA,Glyoxylate and dicarboxylate metabolism,C0089,392277,444305,"(2R,3R)-2,3-dihydroxybutanedioic acid",,15671,"InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/t1-,2-/m1/s1",FEWJPZIEWOKRBE-JCYAYHJZSA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-050,Tartric acid,2,[(M+1)-H],range,RNEG-050.2,,37.2,0.62,150.01205,150.0097998,150.0143002,22.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-051,Pyroglutamic acid,1,M-H,primary,RNEG-051.1,,75,1.25,128.03477,128.0328495,128.0366905,60,90,129.0425931,C5H7NO3,,,IROA – P02W30 / IROA – P02W42,URNEG-02334,,,-1.0211,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,HMDB0000267,,,,NA,Glutathione metabolism,C01879,7127,7405,(2S)-5-oxopyrrolidine-2-carboxylic acid,,18183,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1",ODHCTXKNWHHXJC-VKHMYHEASA-N,2a,1,1,X,,,,,,,,Urine,AA,,
RNEG-051,Pyroglutamic acid,2,[(M+1)-H],range,RNEG-051.2,,75,1.25,129.03779,129.0358544,129.0397256,60,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-051,Pyroglutamic acid,3,[2M+Na-2H],specificity,RNEG-051.3,,75,1.25,279.05931,279.0551241,279.0634959,60,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-052,Xanthosine,1,M-H,primary,RNEG-052.1,,109.8,1.83,283.06786,283.063614,283.072106,94.8,124.8,284.07568,C10H12N4O6,,,IROA_P02W66,URNEG-03638,,,-1.6735,,,Purine nucleosides,,Purine nucleosides,HMDB0000299,,,,NA,Purine metabolism,C01762,58484,64959,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-9H-purine-2,6-diol",,18107,"InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1",UBORTCNDUKBEOP-UUOKFMHZSA-N,2a,1,3,X,,,,,,,,Urine,AA,,
RNEG-052,Xanthosine,2,[(M+1)-H],range,RNEG-052.2,,109.8,1.83,284.07053,284.0662689,284.0747911,94.8,124.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNEG-052,Xanthosine,3,[M-C5H8O4-H],specificity,RNEG-052.3,,109.8,1.83,151.0256,151.0233346,151.0278654,94.8,124.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
