cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
HPOS-031,Warfarin,1,M+H,primary,HPOS-031.1,,40.36977092,0.672829515,309.11268,309.1080433,309.1173167,25.36977092,55.36977092,308.10486,C19H16O4,,,PC00001377,PHPOS-00669,,,2.0323,,,Coumarins and derivatives,Hydroxycoumarins,4-hydroxycoumarins,HMDB0001935,,,,NA,NA,C01541,10442445,54678486,,,87732,"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3",PJVWKTKQMONHTI-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-031,Warfarin,2,[(M+1)+H],range,HPOS-031.2,,40.36977092,0.672829515,310.11607,310.1114183,310.1207217,25.36977092,55.36977092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-031,Warfarin,3,[M-C3H6O+H],specificity,HPOS-031.3,,40.36977092,0.672829515,251.07082,251.0670539,251.0745861,25.36977092,55.36977092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-031,Warfarin,4,[M-C10H10O+H],specificity,HPOS-031.4,,40.36977092,0.672829515,163.03952,163.0370744,163.0419656,25.36977092,55.36977092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-032,Biliverdin,1,M+H,primary,HPOS-032.1,,43.89060975,0.731510162,583.25566,583.2469112,583.2644088,28.89060975,58.89060975,582.2478348,C33H34N4O6,,,PC00002131,PHPOS-00918,,,1.51392,,,Tetrapyrroles and derivatives,Bilirubins,Bilirubins,HMDB0001008,,,,NA,Hemoglobin and Porphyrin Metabolism,C00500,10628548,5280353,,,17033,"InChI=1S/C33H34N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-15,35H,1-2,9-12H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-,28-15-",QBUVFDKTZJNUPP-BBROENKCSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-032,Biliverdin,2,[(M+1)+H],range,HPOS-032.2,,43.89060975,0.731510162,584.25881,584.2500461,584.2675739,28.89060975,58.89060975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-032,Biliverdin,3,M+Na,specificity,HPOS-032.3,,43.89060975,0.731510162,605.2376,605.2285214,605.2466786,28.89060975,58.89060975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-033,Caffeine,1,M+H,primary,HPOS-033.1,,50.98166423,0.849694404,195.0882,195.0852737,195.0911263,35.98166423,65.98166423,194.0803756,C8H10N4O2,,,PC00001517,PHPOS-01013,,,-2.2593,,,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001847,,,,NA,Xanthine Metabolism,C07481,2424,2519,,,27732,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-033,Caffeine,2,[(M+1)+H],range,HPOS-033.2,,50.98166423,0.849694404,196.0907,196.0877586,196.0936414,35.98166423,65.98166423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-033,Caffeine,3,[M-C2H3NO+H],specificity,HPOS-033.3,,50.98166423,0.849694404,138.06674,138.064669,138.068811,35.98166423,65.98166423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-034,Niacinamide,1,M+H,primary,HPOS-034.1,,64.05061675,1.067510279,123.05584,123.0539942,123.0576858,49.05061675,79.05061675,122.0480128,C6H6N2O,,,PC00001443,PHPOS-01124,,,-0.03923,,,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0001406,,,,NA,Nicotinate and Nicotinamide Metabolism,C00153,911,936,,,17154,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",DFPAKSUCGFBDDF-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-034,Niacinamide,2,[(M+1)+H],range,HPOS-034.2,,64.05061675,1.067510279,124.0586,124.0567391,124.0604609,49.05061675,79.05061675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-035,Cotinine,1,M+H,primary,HPOS-035.1,,84.2216805,1.403694675,177.10279,177.1001335,177.1054465,69.2216805,99.2216805,176.0949631,C10H12N2O,,,PC00001349,PHPOS-01490,,,-0.1011,,,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001046,,,,NA,NA,NA,395,408,,,182609,"InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3",UIKROCXWUNQSPJ-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-035,Cotinine,2,[(M+1)+H],range,HPOS-035.2,,84.2216805,1.403694675,178.10579,178.1031184,178.1084616,69.2216805,99.2216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-035,Cotinine,3,[M-CH3NH2+H],specificity,HPOS-035.3,,84.2216805,1.403694675,146.06059,146.0583991,146.0627809,69.2216805,99.2216805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-036,Creatinine,1,M+Na,primary,HPOS-036.1,,150.4052096,2.506753494,136.04868,136.0466393,136.0507207,135.4052096,165.4052096,113.0589119,C4H7N3O,,,PC00002207,PHPOS-02688,,,-1.30413,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,HMDB0000562,,,,NA,Creatine Metabolism,C00791,568,588,,,16737,"InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)",DDRJAANPRJIHGJ-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-036,Creatinine,2,[(M+1)+H],range,HPOS-036.2,,150.4052096,2.506753494,137.05083,137.0487742,137.0528858,135.4052096,165.4052096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-036,Creatinine,3,2M+H,specificity,HPOS-036.3,,150.4052096,2.506753494,227.125,227.1215931,227.1284069,135.4052096,165.4052096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-036,Creatinine,4,2M+Na,specificity,HPOS-036.4,,150.4052096,2.506753494,249.107,249.1032634,249.1107366,135.4052096,165.4052096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-037,Phenylacetyl carnitine,1,M+H,primary,HPOS-037.1,,268.1590838,4.469318064,280.15488,280.1506777,280.1590823,253.1590838,283.1590838,279.14706,C15H21NO4,,,,UHPOS-02475,,,-2.8168,,,NA,NA,NA,NA,,,,NA,NA,NA,NA,140348918,,,NA,"InChI=1S/C15H21NO4/c1-16(2,3)11-15(20,10-14(18)19)13(17)9-12-7-5-4-6-8-12/h4-8,20H,9-11H2,1-3H3",YNXPNLZXWNAYEE-UHFFFAOYSA-N,4a,3,1,X,X,,,,,,,"Urine, Plasma",AA/EC/AS,,
HPOS-037,Phenylacetyl carnitine,2,[(M+1)+H],range,HPOS-037.2,,268.1590838,4.469318064,281.15815,281.1539326,281.1623674,253.1590838,283.1590838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-038,"1,1-Dimethylbiguanide (Metformin)",1,M+H,primary,HPOS-038.1,,205.4058334,3.423430557,130.10927,130.1073184,130.1112216,190.4058334,220.4058334,129.1014453,C4H11N5,,,FB01052353,PHPOS-03583,,,-2.84316,,,Organonitrogen compounds,Guanidines,Biguanides,HMDB0001921,,,,NA,NA,C07151,3949,4091,,,6801,"InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)",XZWYZXLIPXDOLR-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-038,"1,1-Dimethylbiguanide (Metformin)",2,[(M+1)+H],range,HPOS-038.2,,205.4058334,3.423430557,131.11085,131.1088833,131.1128167,190.4058334,220.4058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-038,"1,1-Dimethylbiguanide (Metformin)",3,[M-NH3+H],specificity,HPOS-038.3,,205.4058334,3.423430557,113.08272,113.0810238,113.0844162,190.4058334,220.4058334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-039,Tryptophan,1,M+H,primary,HPOS-039.1,"Check RT of labelled IS TRp - in urine Trp elutes earlier than in blood samples (3.6 min vs. 3.9 min), and the RT of endogenous Trp should match the RT of labelled IS Trp",222,3.7,205.0977,205.0946235,205.1007765,207,237,204.0898776,C11H12N2O2,,,PC00001947,PHPOS-04181,,,-0.8023,,,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indolyl carboxylic acids and derivatives,HMDB0000929,,,,NA,Tryptophan Metabolism,C00078,6066,6305,,,16828,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,2a,1,2,X,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-039,Tryptophan,2,[(M+1)+H],range,HPOS-039.2,,222,3.7,206.10074,206.0976485,206.1038315,207,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-039,Tryptophan,3,[(M-NH3)+H],specificity,HPOS-039.3,"check the ISF is eluting at the same RT as [M+H], use it only for confirming the annotation for [M+H]. Report the results using [M+H] ion if passing filtering criteria",222,3.7,188.07115,188.0683289,188.0739711,207,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-039,Tryptophan,4,[M-NH3-H2O+H],specificity,HPOS-039.4,"check the ISF is eluting at the same RT as [M+H], use it only for confirming the annotation for [M+H]. Report the results using [M+H] ion if passing filtering criteria",222,3.7,170.06059,170.0580391,170.0631409,207,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-039,Tryptophan,5,[M-NH3-C2H2O-CO+H],specificity,HPOS-039.5,"check the ISF is eluting at the same RT as [M+H], use it only for confirming the annotation for [M+H]. Report the results using [M+H] ion if passing filtering criteria",222,3.7,118.06567,118.063899,118.067441,207,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-040,Phenylalanine,1,M+H,primary,HPOS-040.1,,226.7771941,3.779619902,166.0868,166.0843087,166.0892913,211.7771941,241.7771941,165.0789786,C9H11NO2,,,PC00002228,PHPOS-04268,,,-1.0694,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,HMDB0000159,,,,NA,Phenylalanine Metabolism,C00079,5910,6140,,,17295,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-040,Phenylalanine,2,[(M+1)+H],range,HPOS-040.2,,226.7771941,3.779619902,167.08998,167.0874737,167.0924863,211.7771941,241.7771941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-040,Phenylalanine,3,[M-HCOOH+H],specificity,HPOS-040.3,,226.7771941,3.779619902,120.08132,120.0795188,120.0831212,211.7771941,241.7771941,,,,,,PHPOS-04314,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-041,Methionine,1,M+H,primary,HPOS-041.1,,246.7372163,4.112286938,150.05887,150.0566191,150.0611209,231.7372163,261.7372163,149.0510496,C5H11NO2S,,,PC00002205,PHPOS-05552,,,-1.559,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Methionine and derivatives,HMDB0000696,,,,NA,"Methionine, Cysteine, SAM and Taurine Metabolism",C00073,5907,6137,,,16643,"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",FFEARJCKVFRZRR-BYPYZUCNSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-041,Methionine,2,[(M+1)+H],range,HPOS-041.2,,246.7372163,4.112286938,151.0615,151.0592341,151.0637659,231.7372163,261.7372163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-041,Methionine,3,[M-NH3+H],specificity,HPOS-041.3,,246.7372163,4.112286938,133.03233,133.0303345,133.0343255,231.7372163,261.7372163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-042,Trimethylamine N-oxide,1,[2M+H],primary,HPOS-042.1,,250.7237262,4.17872877,151.14465,151.1423828,151.1469172,235.7237262,265.7237262,75.0684139,C3H9NO,,,PC00001617,PHPOS-05634,,,-0.9166,,,Organonitrogen compounds,Aminoxides,Trialkyl amine oxides,HMDB0000925,,,,NA,Methane metabolism; microbial metabolism,C01104,1113,1145,,,15724,"InChI=1S/C3H9NO/c1-4(2,3)5/h1-3H3",UYPYRKYUKCHHIB-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-042,Trimethylamine N-oxide,2,[(2M+1)+H],range,HPOS-042.2,,250.7237262,4.17872877,152.14749,152.1452078,152.1497722,235.7237262,265.7237262,,,,,,PHPOS-05636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-042,Trimethylamine N-oxide,3,[M+H],specificity,HPOS-042.3,,250.7237262,4.17872877,76.07624,76.07509886,76.07738114,235.7237262,265.7237262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-043,Proline,1,M+H,primary,HPOS-043.1,,267.4476694,4.457461157,116.07115,116.0694089,116.0728911,252.4476694,282.4476694,115.0633285,C5H9NO2,,,PC00002355,PHPOS-06127,,,-1.5502,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Proline and derivatives,HMDB0000162,,,,NA,Urea cycle; Arginine and Proline Metabolism,C00148,128566,145742,,,17203,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1",ONIBWKKTOPOVIA-BYPYZUCNSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-043,Proline,2,[(M+1)+H],range,HPOS-043.2,,267.4476694,4.457461157,117.07419,117.0724339,117.0759461,252.4476694,282.4476694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-043,Proline,3,[M+2Na-H],specificity,HPOS-043.3,,267.4476694,4.457461157,160.03504,160.0326395,160.0374405,252.4476694,282.4476694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-044,Alanine,1,M+2Na-H,primary,HPOS-044.1,,273.9442249,4.565737082,134.01939,134.0173797,134.0214003,258.9442249,288.9442249,89.0476785,C3H7NO2,,,PC00001894,PHPOS-06356,,,-1.8002,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alanine and derivatives,HMDB0000161,,,,NA,"Alanine, aspartate and glutamate metabolism",C00041,5735,5950,,,16977,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1",QNAYBMKLOCPYGJ-REOHCLBHSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-044,Alanine,2,[(M+2Na-H)+1],range,HPOS-044.2,,273.9442249,4.565737082,135.0222,135.0201747,135.0242253,258.9442249,288.9442249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-045,Creatine,1,M+H,primary,HPOS-045.1,,303.5838669,5.059731114,132.0773,132.0753188,132.0792812,288.5838669,318.5838669,131.0694765,C4H9N3O2,,,PC00001797,PHPOS-07580,,,-2.65933,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,HMDB0000064,,,,NA,Creatine Metabolism,C00300,566,586,,,16919,"InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)",CVSVTCORWBXHQV-UHFFFAOYSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-045,Creatine,2,[(M+1)+H],range,HPOS-045.2,,303.5838669,5.059731114,133.07949,133.0774938,133.0814862,288.5838669,318.5838669,,,,,,PHPOS-07549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-045,Creatine,3,[M-CN2H+H],specificity,HPOS-045.3,,303.5838669,5.059731114,90.0555,90.05414917,90.05685083,288.5838669,318.5838669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-046,Glutamine,1,M+H,primary,HPOS-046.1,,303.3166476,5.055277459,147.07697,147.0747638,147.0791762,288.3166476,318.3166476,146.0691422,C5H10N2O3,,,PC00002004,PHPOS-07656,,,-2.13983,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000641,,,,NA,Glutamate Metabolism,C00064,5746,5961,,,18050,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",ZDXPYRJPNDTMRX-VKHMYHEASA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-046,Glutamine,2,[(M+1)+H],range,HPOS-046.2,,303.3166476,5.055277459,148.07967,148.0774488,148.0818912,288.3166476,318.3166476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-046,Glutamine,3,[M-NH3+H],specificity,HPOS-046.3,,303.3166476,5.055277459,130.05042,130.0484692,130.0523708,288.3166476,318.3166476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-047,Citrulline,1,M+H,primary,HPOS-047.1,,344.4,5.74,176.10352,176.1008784,176.1061616,329.4,359.4,175.09569,C6H13N3O3,,,PC00001817,PHPOS-08037,,,-3.05293,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000904,,,,NA,Arginine biosynthesis,C00327,9367,9750,(2S)-2-amino-5-(carbamoylamino)pentanoic acid,372-75-8,16349,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1",RHGKLRLOHDJJDR-BYPYZUCNSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-047,Citrulline,2,[(M+1)+H],range,HPOS-047.2,,344.4,5.74,177.10606,177.1034034,177.1087166,329.4,359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-048,Arginine,1,M+H,primary,HPOS-048.1,,355.0979358,5.918298929,175.1195,175.1168732,175.1221268,340.0979358,370.0979358,174.1116757,C6H14N4O2,,,PC00001584,PHPOS-08283,,,-3.78263,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000517,,,,NA,Urea cycle; Arginine and Proline Metabolism,C00062,6082,6322,,,16467,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1",ODKSFYDXXFIFQN-BYPYZUCNSA-N,2a,1,1,,X,,,,,,,Plasma,EC,AIRWAVE2_HPOS_ToF09_P6W11_LTR;AIRWAVE2_HPOS_ToF09_P6W23_LTR;AIRWAVE2_HPOS_ToF09_P6W35_LTR;AIRWAVE2_HPOS_ToF09_P6W12_SR;AIRWAVE2_HPOS_ToF09_P6W24_SR;AIRWAVE2_HPOS_ToF09_P6W36_SR,
HPOS-048,Arginine,2,[(M+1)+H],range,HPOS-048.2,,355.0979358,5.918298929,176.1218,176.1191582,176.1244418,340.0979358,370.0979358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
