cpdID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,ChEBIID,InChI,InChIKey,MSIAnnotationLevel
RPOS-0103,Lauroylcarnitine CAR(12:0),1,[M+H],RPOS-0103.1,565.2,9.42,344.28008,344.2749158,344.2852442,550.2,580.2,343.27226,C19H37NO4,-1.8857,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002250,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070062,C02301,147288,168381,77086,"InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3/t17-/m1/s1",FUJLYHJROOYKRA-QGZVFWFLSA-N,1
RPOS-0104,Tetradecanoylcarnitine CAR(14:0),1,[M+H],RPOS-0104.1,636.6,10.61,372.31138,372.3057953,372.3169647,621.6,651.6,371.30356,C21H41NO4,-1.5975,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0005066,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070107,C02301,30776567,53477791,84634,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1",PSHXNVGSVNEJBD-LJQANCHMSA-N,1
RPOS-0105,Hexadecenoylcarnitine CAR (16:1),1,[M+H],RPOS-0105.1,643.2,10.72,398.32703,398.3210551,398.3330049,628.2,658.2,397.31921,C23H43NO4,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,,,,NA,C02301,NA,NA,75659,NA,NA,1
RPOS-0106,Palmitoylcarnitine CAR(16:0),1,[M+H],RPOS-0106.1,648,10.8,400.34268,400.3366749,400.3486851,633,663,399.33486,C23H45NO4,-1.3093,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000222,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070004,C02990,10128117,11953816,17490,"InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3/t21-/m1/s1",XOMRRQXKHMYMOC-OAQYLSRUSA-N,1
RPOS-0107,Stearoylcarnitine CAR(18:0),1,[M+H],RPOS-0107.1,652.8,10.88,428.37398,428.3675544,428.3804056,637.8,667.8,427.36616,C25H49NO4,-1.0211,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000848,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070008,C02301,113603366,52922056,84644,"InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/t23-/m1/s1",FNPHNLNTJNMAEE-HSZRJFAPSA-N,1
RPOS-0108,O-Sulfotyrosine,1,[M+H],RPOS-0108.1,89.4,1.49,262.03853,262.0345994,262.0424606,74.4,104.4,261.03071,C9H11NO6S,-2.0628,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,HMDB0155722,,,,NA,NA,448617,514186,46215,"InChI=1S/C9H11NO6S/c10-8(9(11)12)5-6-1-3-7(4-2-6)16-17(13,14)15/h1-4,8H,5,10H2,(H,11,12)(H,13,14,15)/t8-/m0/s1",CIQHWLTYGMYQQR-QMMMGPOBSA-N,1
RPOS-0109,Pyralline,1,[M-H2O+H],RPOS-0109.1,148.8,2.48,237.12392,237.1203631,237.1274769,133.8,163.8,254.12666,C12H18N2O4,-1.8056,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0033143,,,,NA,NA,19980286,14274616,NA,"InChI=1S/C12H18N2O4/c13-11(12(17)18)3-1-2-6-14-9(7-15)4-5-10(14)8-16/h4-5,7,11,16H,1-3,6,8,13H2,(H,17,18)",VTYFITADLSVOAS-UHFFFAOYSA-N,1
RPOS-0110,7-Methylxanthine,1,[M+H],RPOS-0110.1,108.6,1.81,167.0569,167.0543941,167.0594059,93.6,123.6,166.04908,C6H6N4O2,-0.1821,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001991,,,,NA,C16353,61660,68374,48991,"InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)",PFWLFWPASULGAN-UHFFFAOYSA-N,1
RPOS-0111,Leucine,1,[M+H],RPOS-0111.1,88.2,1.47,132.10245,132.1004685,132.1044315,73.2,103.2,131.09463,C6H13NO2,-1.512,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Leucine and derivatives,HMDB0000687,,,,NA,C00123,5880,6106,15603,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,1
RPOS-0112,Isoleucine,1,[M+H],RPOS-0112.1,84,1.4,132.10245,132.1004685,132.1044315,69,99,131.09463,C6H13NO2,-1.512,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Isoleucine and derivatives,HMDB0000172,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Amino fatty acids [FA0110],LMFA01100047,C00407,6067,6306,17191,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",AGPKZVBTJJNPAG-WHFBIAKZSA-N,1
RPOS-0113,AICA-riboside,1,[M+H],RPOS-0113.1,78,1.3,259.10424,259.1003534,259.1081266,63,93,258.09642,C9H14N4O5,-3.03833,Imidazole ribonucleosides and ribonucleotides,,Imidazole ribonucleosides and ribonucleotides,HMDB0062179,,,,NA,NA,16560,17513,28498,"InChI=1S/C9H14N4O5/c10-7-4(8(11)17)12-2-13(7)9-6(16)5(15)3(1-14)18-9/h2-3,5-6,9,14-16H,1,10H2,(H2,11,17)/t3-,5-,6-,9-/m1/s1",RTRQQBHATOEIAF-UUOKFMHZSA-N,1
RPOS-0114,S-Adenosylmethionine,1,[M+],RPOS-0114.1,34.8,0.58,399.14506,399.1390728,399.1510472,19.8,49.8,399.14506,C15H23N6O5S,-4.5096,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,5'-deoxy-5'-thionucleosides,HMDB0001185,,,,NA,C00019,1049,34756,15414,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27?/m0/s1",MEFKEPWMEQBLKI-AIRLBKTGSA-O,1
RPOS-0115,Succinylaminoimidazole carboxamide riboside,1,[M+H],RPOS-0115.1,99.6,1.66,375.1152,375.1095733,375.1208267,84.6,114.6,374.10738,C13H18N4O9,-4.44,Imidazole ribonucleosides and ribonucleotides,1-ribosyl-imidazolecarboxamides,1-ribosyl-imidazolecarboxamides,HMDB0240295,,,,NA,NA,4159901,54478644,NA,"InChI=1S/C13H18N4O9/c14-10-7(11(23)16-4(13(24)25)1-6(19)20)15-3-17(10)12-9(22)8(21)5(2-18)26-12/h3-5,8-9,12,18,21-22H,1-2,14H2,(H,16,23)(H,19,20)(H,24,25)/t4-,5+,8+,9+,12+/m0/s1",XNKLTOHYNRQCLJ-ZZZDFHIKSA-N,1
RPOS-0116,N1-methylinosine,1,[M-C5H8O4+H],RPOS-0116.1,120,2,151.06199,151.0597241,151.0642559,105,135,282.09642,C11H14N4O5,-2.8084,Purine nucleosides,,Purine nucleosides,HMDB0002721,,,,NA,NA,58605,65095,19065,"InChI=1S/C11H14N4O5/c1-14-3-13-9-6(10(14)19)12-4-15(9)11-8(18)7(17)5(2-16)20-11/h3-5,7-8,11,16-18H,2H2,1H3/t5-,7-,8-,11-/m1/s1",WJNGQIYEQLPJMN-IOSLPCCCSA-N,1
RPOS-0117,Succinyladenosine,1,[M+H],RPOS-0117.1,138.6,2.31,384.11554,384.1097783,384.1213017,123.6,153.6,383.10771,C14H17N5O8,-3.5825,Purine nucleosides,,Purine nucleosides,HMDB0000912,,,,NA,NA,17216022,20849086,71169,"InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1",VKGZCEJTCKHMRL-VWJPMABRSA-N,1
RPOS-0118,3-Hydroxyanthranilic acid,1,[M-H2O+H],RPOS-0118.1,151.8,2.53,136.03985,136.0378094,136.0418906,136.8,166.8,153.04259,C7H7NO3,-0.1551,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,HMDB0001476,,,,NA,C00632,84,86,15793,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",WJXSWCUQABXPFS-UHFFFAOYSA-N,1
RPOS-0119,N-Acetyltyrosine,1,[M+H],RPOS-0119.1,178.2,2.97,224.09228,224.0889186,224.0956414,163.2,193.2,223.08446,C11H13NO4,-0.194,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,HMDB0000866,,,,NA,NA,61606,68310,21563,"InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1",CAHKINHBCWCHCF-JTQLQIEISA-N,1
RPOS-0120,Tryptophan betaine,1,[(M-N(CH3)3+1)+H],RPOS-0120.1,192,3.2,188.07115,188.0683289,188.0739711,177,207,246.13683,C14H18N2O2,-1.7701,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0061115,,,,NA,C09213,390633,442106,5832,"InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3/t13-/m0/s1",AOHCBEAZXHZMOR-ZDUSSCGKSA-N,1
RPOS-0121,Leucylleucine,1,[M+H],RPOS-0121.1,219.6,3.66,245.18652,245.1828422,245.1901978,204.6,234.6,244.17869,C12H24N2O3,-1.6688,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,HMDB0028933,,,,NA,C11332,69263,94244,73531,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,1
RPOS-0122,Phenylalanyltryptophan,1,[M+H],RPOS-0122.1,282,4.7,352.16612,352.1608375,352.1714025,267,297,351.15829,C20H21N3O3,-0.5165,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,HMDB0029006,,,,NA,NA,118886,134906,74751,"InChI=1S/C20H21N3O3/c21-16(10-13-6-2-1-3-7-13)19(24)23-18(20(25)26)11-14-12-22-17-9-5-4-8-15(14)17/h1-9,12,16,18,22H,10-11,21H2,(H,23,24)(H,25,26)/t16-,18-/m0/s1",JMCOUWKXLXDERB-WMZOPIPTSA-N,1
RPOS-0123,Leucylvaline,1,[M+H],RPOS-0123.1,157.2,2.62,231.17087,231.1674024,231.1743376,142.2,172.2,230.16304,C11H22N2O3,-1.8129,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,HMDB0028942,,,,NA,NA,312585,352038,NA,"InChI=1S/C11H22N2O3/c1-6(2)5-8(12)10(14)13-9(7(3)4)11(15)16/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)",MDSUKZSLOATHMH-UHFFFAOYSA-N,1
RPOS-0124,"N1,N12-Diacetylspermine",1,[M+H],RPOS-0124.1,37.8,0.63,287.2447,287.2403913,287.2490087,22.8,52.8,286.23688,C14H30N4O2,-2.5436,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,HMDB0002172,,,,NA,C03413,117134,132680,28101,"InChI=1S/C14H30N4O2/c1-13(19)17-11-5-9-15-7-3-4-8-16-10-6-12-18-14(2)20/h15-16H,3-12H2,1-2H3,(H,17,19)(H,18,20)",NPDTUDWGJMBVEP-UHFFFAOYSA-N,1
RPOS-0125,N-Acetylisoputreanine,1,[M+H],RPOS-0125.1,55.8,0.93,203.13957,203.1365229,203.1426171,40.8,70.8,202.13174,C9H18N2O3,-1.8479,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,HMDB0094713,,,,NA,NA,74849628,131802901,NA,"InChI=1S/C9H18N2O3/c1-8(12)11-7-3-6-10-5-2-4-9(13)14/h10H,2-7H2,1H3,(H,11,12)(H,13,14)",YGIAGXACEXFIDU-UHFFFAOYSA-N,1
RPOS-0126,N-Acetylisoputreanine-gamma-lactam,1,[M+H],RPOS-0126.1,156,2.6,185.129,185.1262231,185.1317769,141,171,184.12118,C9H16N2O2,-1.1677,Pyrrolidines,N-alkylpyrrolidines,N-alkylpyrrolidines,HMDB0061384,,,,NA,NA,114601,129397,133185,"InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)",OAUYENAPBFTAQT-UHFFFAOYSA-N,1
RPOS-0127,N-alpha-Acetyl-L-lysine,1,[M+H],RPOS-0127.1,41.4,0.69,189.12392,189.1210831,189.1267569,26.4,56.4,188.11609,C8H16N2O3,-1.9554,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000446,,,,NA,C12989,167134,92907,35704,"InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",VEYYWZRYIYDQJM-ZETCQYMHSA-N,1
RPOS-0128,N-Methylpyridinium,1,[M+],RPOS-0128.1,36,0.6,94.06567,94.06425901,94.06708099,21,51,94.06567,C6H8N+,-0.4729,Pyridines and derivatives,Methylpyridines,N-methylpyridinium compounds,HMDB0240545,,,,NA,C02724,13008,13597,15761,"InChI=1S/C6H8N/c1-7-5-3-2-4-6-7/h2-6H,1H3/q+1",PQBAWAQIRZIWIV-UHFFFAOYSA-N,1
RPOS-0129,Quinine,1,[M+H],RPOS-0129.1,227.4,3.79,325.1916,325.1867221,325.1964779,212.4,242.4,324.18378,C20H24N2O2,0.6119,Cinchona alkaloids,,Cinchona alkaloids,HMDB0014611,,,,NA,C06526,84989,3034034,15854,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19-,20+/m0/s1",LOUPRKONTZGTKE-WZBLMQSHSA-N,1
RPOS-0130,Imidazolepropionic acid,1,[M+H],RPOS-0130.1,48.6,0.81,141.0664,141.064284,141.068516,33.6,63.6,140.05858,C6H8N2O2,-0.8233,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0002271,,,,NA,C20522,63798,70630,73087,"InChI=1S/C6H8N2O2/c9-6(10)2-1-5-3-7-4-8-5/h3-4H,1-2H2,(H,7,8)(H,9,10)",ZCKYOWGFRHAZIQ-UHFFFAOYSA-N ,1
RPOS-0131,Phenylethylamine,1,[M-NH3+H],RPOS-0131.1,142.8,2.38,105.07043,105.0688539,105.0720061,127.8,157.8,121.08915,C8H11N,-0.3476,Benzene and substituted derivatives,Phenethylamines,Phenethylamines,HMDB0012275,,,,NA,C05332,13856352,1001,18397,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2",BHHGXPLMPWCGHP-UHFFFAOYSA-N ,1
RPOS-0132,Cotinine,1,[M+H],RPOS-0132.1,85.2,1.42,177.10279,177.1001335,177.1054465,70.2,100.2,176.09496,C10H12N2O,-0.1011,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001046,,,,NA,NA,395,408,182609,"InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3",UIKROCXWUNQSPJ-UHFFFAOYSA-N,1
RPOS-0133,Cotinine N-oxide,1,[M+H],RPOS-0133.1,111,1.85,193.0977,193.0948035,193.1005965,96,126,192.08988,C10H12N2O2,-0.8627,Pyrrolidinylpyridines,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001411,,,,NA,NA,7991264,9815514,89087,"InChI=1S/C10H12N2O2/c1-11-9(4-5-10(11)13)8-3-2-6-12(14)7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1",CIPULDKLIIVIER-VIFPVBQESA-N,1
RPOS-0134,Norcotinine,1,[M+H],RPOS-0134.1,61.8,1.03,163.08714,163.0846937,163.0895863,46.8,76.8,162.07931,C9H10N2O,0.468,Pyridines and derivatives,,Pyridines and derivatives,HMDB0001297,,,,NA,NA,400,413,89406,"InChI=1S/C9H10N2O/c12-9-4-3-8(11-9)7-2-1-5-10-6-7/h1-2,5-6,8H,3-4H2,(H,11,12)",FXFANIORDKRCCA-UHFFFAOYSA-N,1
RPOS-0135,Nicotine,1,[M+H],RPOS-0135.1,72,1.2,163.12352,163.1210731,163.1259669,57,87,162.1157,C10H14N2,0.1263,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001934,,,,NA,C00745,80863,89594,17688,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",SNICXCGAKADSCV-JTQLQIEISA-N ,1
RPOS-0136,Nornicotine,1,[M+H],RPOS-0136.1,56.4,0.94,149.10787,149.1056334,149.1101066,41.4,71.4,148.10005,C9H12N2,-0.0611,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001126,,,,NA,C06524,82588,412,NA,"InChI=1S/C9H12N2/c1-3-8(7-10-5-1)9-4-2-6-11-9/h1,3,5,7,9,11H,2,4,6H2",MYKUKUCHPMASKF-UHFFFAOYSA-N,1
