CompoundID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,IUPAC,InChI,InChIKey,MSIAnnotationLevel
RPOS-0110,7-Methylxanthine,1,[M+H]+,RPOS-00110.1,109.8,1.83,167.0563565,167.0538506,167.0588623,93.6,123.6,166.04908,C6H6N4O2,-0.1821,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001991,,,,,C16353,61660,68374,,"InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)",PFWLFWPASULGAN-UHFFFAOYSA-N,1
RPOS-0111,Leucine,1,[M+H]+,RPOS-00111.1,91.2,1.52,132.1019065,132.0999249,132.103888,73.2,103.2,131.09463,C6H13NO2,-1.512,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Leucine and derivatives,HMDB0000687,,,,,C00123,5880,6106,,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,1
RPOS-0112,Isoleucine,1,[M+H]+,RPOS-00112.1,87,1.45,132.1019065,132.0999249,132.103888,69,99,131.09463,C6H13NO2,-1.512,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Isoleucine and derivatives,HMDB0000172,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Amino fatty acids [FA0110],LMFA01100047,C00407,6067,6306,,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",AGPKZVBTJJNPAG-WHFBIAKZSA-N,1
RPOS-0113,AICA-riboside,1,[M+H]+,RPOS-00113.1,79.2,1.32,259.1036965,259.0998099,259.107583,63,93,258.09642,C9H14N4O5,-3.03833,Imidazole ribonucleosides and ribonucleotides,NA,Imidazole ribonucleosides and ribonucleotides,HMDB0062179,,,,,NA,16560,17513,,"InChI=1S/C9H14N4O5/c10-7-4(8(11)17)12-2-13(7)9-6(16)5(15)3(1-14)18-9/h2-3,5-6,9,14-16H,1,10H2,(H2,11,17)/t3-,5-,6-,9-/m1/s1",RTRQQBHATOEIAF-UUOKFMHZSA-N,1
RPOS-0114,S-Adenosylmethionine,1,[M]+,RPOS-00114.1,31.8,0.53,399.1445114,399.1385243,399.1504986,19.8,49.8,399.14506,C15H23N6O5S,-4.5096,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,5'-deoxy-5'-thionucleosides,HMDB0001185,,,,,C00019,1049,34756,,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27?/m0/s1",MEFKEPWMEQBLKI-AIRLBKTGSA-O,1
RPOS-0115,Succinylaminoimidazole carboxamide riboside,1,[M+H]+,RPOS-00115.1,101.4,1.69,375.1146565,375.1090297,375.1202832,84.6,114.6,374.10738,C13H18N4O9,-4.44,Imidazole ribonucleosides and ribonucleotides,1-ribosyl-imidazolecarboxamides,1-ribosyl-imidazolecarboxamides,HMDB0240295,,,,,NA,4159901,54478644,,"InChI=1S/C13H18N4O9/c14-10-7(11(23)16-4(13(24)25)1-6(19)20)15-3-17(10)12-9(22)8(21)5(2-18)26-12/h3-5,8-9,12,18,21-22H,1-2,14H2,(H,16,23)(H,19,20)(H,24,25)/t4-,5+,8+,9+,12+/m0/s1",XNKLTOHYNRQCLJ-ZZZDFHIKSA-N,1
RPOS-0116,N1-Methylinosine,1,[M+H-C5H8O4]+,RPOS-00116.1,121.2,2.02,151.0614365,151.0591705,151.0637024,105,135,282.09642,C11H14N4O5,-2.8084,Purine nucleosides,NA,Purine nucleosides,HMDB0002721,,,,,NA,58605,65095,,"InChI=1S/C11H14N4O5/c1-14-3-13-9-6(10(14)19)12-4-15(9)11-8(18)7(17)5(2-16)20-11/h3-5,7-8,11,16-18H,2H2,1H3/t5-,7-,8-,11-/m1/s1",WJNGQIYEQLPJMN-IOSLPCCCSA-N,1
RPOS-0118,3-Hydroxyanthranilic acid,1,[M+H-H2O]+,RPOS-00118.1,153,2.55,136.0393018,136.0372612,136.0413424,136.8,166.8,153.04259,C7H7NO3,-0.1551,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,HMDB0001476,,,,,C00632,84,86,,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",WJXSWCUQABXPFS-UHFFFAOYSA-N,1
RPOS-0120,Tryptophan betaine,1,[M+H-N(CH3)3]+,RPOS-00120.1,193.8,3.23,188.0706065,188.0677854,188.0734275,177,207,246.13683,C14H18N2O2,-1.7701,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0061115,,,,,C09213,390633,442106,,"InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3/t13-/m0/s1",AOHCBEAZXHZMOR-ZDUSSCGKSA-N,1
RPOS-0121,Leucylleucine,1,[M+H]+,RPOS-00121.1,217.8,3.63,245.1859665,245.1822887,245.1896442,204.6,234.6,244.17869,C12H24N2O3,-1.6688,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,HMDB0028933,,,,,C11332,69263,94244,,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,1
RPOS-0122,Phenylalanyltryptophan,1,[M+H]+,RPOS-00122.1,292.2,4.87,352.1655665,352.160284,352.1708489,267,297,351.15829,C20H21N3O3,-0.5165,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,HMDB0029006,,,,,NA,118886,134906,,"InChI=1S/C20H21N3O3/c21-16(10-13-6-2-1-3-7-13)19(24)23-18(20(25)26)11-14-12-22-17-9-5-4-8-15(14)17/h1-9,12,16,18,22H,10-11,21H2,(H,23,24)(H,25,26)/t16-,18-/m0/s1",JMCOUWKXLXDERB-WMZOPIPTSA-N,1
RPOS-0123,Leucylvaline,1,[M+H]+,RPOS-00123.1,157.2,2.62,231.1703165,231.1668489,231.173784,142.2,172.2,230.16304,C11H22N2O3,-1.8129,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,HMDB0028942,,,,,NA,312585,352038,,"InChI=1S/C11H22N2O3/c1-6(2)5-8(12)10(14)13-9(7(3)4)11(15)16/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)",MDSUKZSLOATHMH-UHFFFAOYSA-N,1
RPOS-0124,"N1,N12-Diacetylspermine",1,[M+H]+,RPOS-00124.1,40.8,0.68,287.2441565,287.2398478,287.2484651,22.8,52.8,286.23688,C14H30N4O2,-2.5436,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,HMDB0002172,,,,,C03413,117134,132680,,"InChI=1S/C14H30N4O2/c1-13(19)17-11-5-9-15-7-3-4-8-16-10-6-12-18-14(2)20/h15-16H,3-12H2,1-2H3,(H,17,19)(H,18,20)",NPDTUDWGJMBVEP-UHFFFAOYSA-N,1
RPOS-0125,N-Acetylisoputreanine,1,[M+H]+,RPOS-00125.1,58.2,0.97,203.1390165,203.1359694,203.1420635,40.8,70.8,202.13174,C9H18N2O3,-1.8479,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,HMDB0094713,,,,,NA,74849628,131802901,,"InChI=1S/C9H18N2O3/c1-8(12)11-7-3-6-10-5-2-4-9(13)14/h10H,2-7H2,1H3,(H,11,12)(H,13,14)",YGIAGXACEXFIDU-UHFFFAOYSA-N,1
RPOS-0126,N-Acetylisoputreanine-gamma-lactam,1,[M+H]+,RPOS-00126.1,156,2.6,185.1284565,185.1256795,185.1312334,141,171,184.12118,C9H16N2O2,-1.1677,Pyrrolidines,N-alkylpyrrolidines,N-alkylpyrrolidines,HMDB0061384,,,,,NA,114601,129397,,"InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)",OAUYENAPBFTAQT-UHFFFAOYSA-N,1
RPOS-0127,N-alpha-Acetyl-L-lysine,1,[M+H]+,RPOS-00127.1,40.2,0.67,189.1233665,189.1205296,189.1262033,26.4,56.4,188.11609,C8H16N2O3,-1.9554,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000446,,,,,C12989,167134,92907,,"InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",VEYYWZRYIYDQJM-ZETCQYMHSA-N,1
RPOS-0128,N-Methylpyridinium,1,[M]+,RPOS-00128.1,36,0.6,94.06512142,94.06371044,94.0665324,21,51,94.06567,C6H8N,-0.4729,Pyridines and derivatives,Methylpyridines,N-methylpyridinium compounds,HMDB0240545,,,,,C02724,13008,13597,,"InChI=1S/C6H8N/c1-7-5-3-2-4-6-7/h2-6H,1H3/q+1",PQBAWAQIRZIWIV-UHFFFAOYSA-N,1
RPOS-0129,Quinine,1,[M+H]+,RPOS-00129.1,233.4,3.89,325.1910565,325.1861786,325.1959343,212.4,242.4,324.18378,C20H24N2O2,0.6119,Cinchona alkaloids,NA,Cinchona alkaloids,HMDB0014611,,,,,C06526,84989,3034034,,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19-,20+/m0/s1",LOUPRKONTZGTKE-WZBLMQSHSA-N,1
RPOS-0130,Imidazolepropionic acid,1,[M+H]+,RPOS-00130.1,49.2,0.82,141.0658565,141.0637405,141.0679724,33.6,63.6,140.05858,C6H8N2O2,-0.8233,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0002271,,,,,C20522,63798,70630,,"InChI=1S/C6H8N2O2/c9-6(10)2-1-5-3-7-4-8-5/h3-4H,1-2H2,(H,7,8)(H,9,10)",ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,1
RPOS-0131,Phenylethylamine,1,[M+H-NH3]+,RPOS-00131.1,147.6,2.46,105.0698765,105.0683004,105.0714525,127.8,157.8,121.08915,C8H11N,-0.3476,Benzene and substituted derivatives,Phenethylamines,Phenethylamines,HMDB0012275,,,,,C05332,13856352,1001,,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2",BHHGXPLMPWCGHP-UHFFFAOYSA-N,1
RPOS-0132,Cotinine,1,[M+H]+,RPOS-00132.1,88.2,1.47,177.1022365,177.0995799,177.104893,70.2,100.2,176.09496,C10H12N2O,-0.1011,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001046,,,,,NA,395,408,,"InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3",UIKROCXWUNQSPJ-UHFFFAOYSA-N,1
RPOS-0133,Cotinine N-oxide,1,[M+H]+,RPOS-00133.1,112.2,1.87,193.0971565,193.09426,193.1000529,96,126,192.08988,C10H12N2O2,-0.8627,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001411,,,,,NA,7991264,9815514,,"InChI=1S/C10H12N2O2/c1-11-9(4-5-10(11)13)8-3-2-6-12(14)7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1",CIPULDKLIIVIER-VIFPVBQESA-N,1
RPOS-0134,Norcotinine,1,[M+H]+,RPOS-00134.1,63,1.05,163.0865865,163.0841402,163.0890328,46.8,76.8,162.07931,C9H10N2O,0.468,Pyridines and derivatives,NA,Pyridines and derivatives,HMDB0001297,,,,,NA,400,413,,"InChI=1S/C9H10N2O/c12-9-4-3-8(11-9)7-2-1-5-10-6-7/h1-2,5-6,8H,3-4H2,(H,11,12)",FXFANIORDKRCCA-UHFFFAOYSA-N,1
RPOS-0135,Nicotine,1,[M+H]+,RPOS-00135.1,81.6,1.36,163.1229765,163.1205296,163.1254233,57,87,162.1157,C10H14N2,0.1263,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001934,,,,,C00745,80863,89594,,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",SNICXCGAKADSCV-JTQLQIEISA-N,1
RPOS-0136,Nornicotine,1,[M+H]+,RPOS-00136.1,63,1.05,149.1073265,149.1050898,149.1095631,41.4,71.4,148.10005,C9H12N2,-0.0611,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001126,,,,,C06524,82588,412,,"InChI=1S/C9H12N2/c1-3-8(7-10-5-1)9-4-2-6-11-9/h1,3,5,7,9,11H,2,4,6H2",MYKUKUCHPMASKF-UHFFFAOYSA-N,1
RPOS-0137,C-Glycosyltryptophan,1,[M+H]+,RPOS-0137.1,120.6,2.01,367.1499776,367.1444703,367.1554848,105.6,135.6,366.1427011,C17H22N2O7,NA,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indolyl carboxylic acids and derivatives,HMDB0240296,,,,,NA,10478214,21775807,"(2S)-2-amino-3-[2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-1H-indol-3-yl]propanoic acid","InChI=1S/C17H22N2O7/c18-9(17(24)25)5-8-7-3-1-2-4-10(7)19-12(8)16-15(23)14(22)13(21)11(6-20)26-16/h1-4,9,11,13-16,19-23H,5-6,18H2,(H,24,25)/t9-,11?,13?,14?,15?,16?/m0/s1",CPXSBHKDEPPWIX-NJORQXHJSA-N,2
