cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
RPOS-032,Histidine,1,M+H,primary,RPOS-032.1,,31.62,0.527,156.0773,156.0749588,156.0796412,16.62,46.62,155.0694765,C6H9N3O2,,,BioLog_PM2W78,URPOS-00269,,,-2.1915,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,HMDB0000177,,,,,Histidine Metabolism,C00135,6038,6274,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid,71-00-1,15971,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",HNDVDQJCIGZPNO-YFKPBYRVSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-032,Histidine,2,[(M+1)+H],range,RPOS-032.2,,31.62,0.527,157.07982,157.0774638,157.0821762,16.62,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-032,Histidine,3,[M-CHOOH+H],specificity,RPOS-032.3,,31.62,0.527,110.07182,110.0701689,110.0734711,16.62,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-033,Riboflavin (vit B2),1,M+H,primary,RPOS-033.1,,231.36,3.856,377.14611,377.1404528,377.1517672,216.36,246.36,376.1382844,C17H20N4O6,,,IROA_P03W86,URPOS-03995,,,-1.81776,,,Pteridines and derivatives,Alloxazines and isoalloxazines,Flavins,HMDB0000244,,,,,Riboflavin metabolism,C00255,431981,493570,"7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-2H,3H,4H,10H-benzo[g]pteridine-2,4-dione",83-88-5,17015,"InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1",AUNGANRZJHBGPY-SCRDCRAPSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-033,Riboflavin (vit B2),2,[(M+1)+H],range,RPOS-033.2,,231.36,3.856,378.14905,378.1433778,378.1547222,216.36,246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-033,Riboflavin (vit B2),3,[M-C5H10O4+H],specificity,RPOS-033.3,,231.36,3.856,243.0882,243.0845537,243.0918463,216.36,246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-034,Indoleacetyl glutamine,1,M+H,primary,RPOS-034.1,,238.02,3.967,304.12973,304.1251681,304.1342919,223.02,253.02,303.121906,C15H17N3O4,,,CoinDB-0002,URPOS-04101,,,-0.36283,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamine and derivatives,HMDB0013240,,,,,NA,NA,28533316,25200879,4-carbamoyl-2-[2-(1H-indol-3-yl)acetamido]butanoic acid,,70811,"InChI=1S/C15H17N3O4/c16-13(19)6-5-12(15(21)22)18-14(20)7-9-8-17-11-4-2-1-3-10(9)11/h1-4,8,12,17H,5-7H2,(H2,16,19)(H,18,20)(H,21,22)",DVJIJAYHBZALOJ-UHFFFAOYSA-N,3a,2,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-034,Indoleacetyl glutamine,2,[(M+1)+H],range,RPOS-034.2,,238.02,3.967,305.13274,305.128163,305.137317,223.02,253.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-034,Indoleacetyl glutamine,3,[M-C6H9N2O4+H],specificity,RPOS-034.3,,238.02,3.967,130.06567,130.063719,130.067621,223.02,253.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-035,Indole-3-acetic-acid-O-glucuronide,1,M+H,primary,RPOS-035.1,,265.14,4.419,352.10324,352.0979585,352.1085215,250.14,280.14,351.0954165,C16H17NO8,,,CoinDB-0001,URPOS-04428,,,-2.0393,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glucuronides,HMDB0060001,,,,,NA,NA,30778504,124202110,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-{[2-(1H-indol-3-yl)acetyl]oxy}oxane-2-carboxylic acid",,89622,"InChI=1S/C16H17NO8/c18-10(5-7-6-17-9-4-2-1-3-8(7)9)24-16-13(21)11(19)12(20)14(25-16)15(22)23/h1-4,6,11-14,16-17,19-21H,5H2,(H,22,23)/t11-,12-,13+,14-,16+/m0/s1",BPTLUNCVRGWZSW-JHZZJYKESA-N,3a,2,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-035,Indole-3-acetic-acid-O-glucuronide,2,[(M+1)+H],range,RPOS-035.2,,265.14,4.419,353.10652,353.1012234,353.1118166,250.14,280.14,,,,,CoinDB-0001,URPOS-04425,,,,,,,,,,,,,,,,,,,,,,,,,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-035,Indole-3-acetic-acid-O-glucuronide,3,M+Na,specificity,RPOS-035.3,,265.14,4.419,374.08519,374.0795787,374.0908013,250.14,280.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-035,Indole-3-acetic-acid-O-glucuronide,4,[M-C6H8O+H],specificity,RPOS-035.4,,265.14,4.419,176.07115,176.0685089,176.0737911,250.14,280.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-036,Hypoxanthine,1,M+H,primary,RPOS-036.1,can be saturated,72.66,1.211,137.04634,137.0442843,137.0483957,57.66,87.66,136.0385108,C5H4N4O,,,BioLog_PM5W34,URPOS-01182,,,-0.134,,,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines,HMDB0000157,,,,,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",C00262,361584,790,7H-purin-6-ol,68-94-0,17368,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",FDGQSTZJBFJUBT-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-036,Hypoxanthine,2,[(M+1)+H],range,RPOS-036.2,,72.66,1.211,138.04839,138.0463193,138.0504607,57.66,87.66,,,,,,URPOS-01184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-036,Hypoxanthine,3,[M-H2O+H],specificity,RPOS-036.3,,72.66,1.211,119.03577,119.0339845,119.0375555,57.66,87.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-037,Hippuric acid,1,M+H,primary,RPOS-037.1,can be saturated,215.04,3.584,180.06607,180.063369,180.068771,200.04,230.04,179.0582432,C9H9NO3,,,IROA_P05W73,URPOS-03724,,,-0.3812,,,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,HMDB0000714,,,,,Phenylalanine and tyrosine metabolism,C01586,451,464,2-(phenylformamido)acetic acid,495-69-2,18089,"InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)",QIAFMBKCNZACKA-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-037,Hippuric acid,2,[(M+1)+H],range,RPOS-037.2,,215.04,3.584,181.06924,181.066524,181.071956,200.04,230.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-037,Hippuric acid,3,[M-NH2CH2COOH+H],specificity,RPOS-037.3,,215.04,3.584,105.03404,105.0324645,105.0356155,200.04,230.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-038,Glycylproline,1,M+H,primary,RPOS-038.1,peak on the right side,52.56,0.876,173.09262,173.0900236,173.0952164,37.56,67.56,172.0847923,C7H12N2O3,,,BioLog_PM1W85,URPOS-00782,,,-2.8127,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,HMDB0000721,,,,,NA,NA,2282246,79101,1-(2-aminoacetyl)pyrrolidine-2-carboxylic acid,118203-80-8,70744,"InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)",KZNQNBZMBZJQJO-UHFFFAOYSA-N,2a,1,4,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-038,Glycylproline,2,[(M+1)+H],range,RPOS-038.2,,52.56,0.876,174.0955,174.0928886,174.0981114,37.56,67.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-038,Glycylproline,3,[M-NH2CHCO+H],specificity,RPOS-038.3,,52.56,0.876,116.07115,116.0694089,116.0728911,37.56,67.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-039,Glutamine,1,M+H,primary,RPOS-039.1,,32.34,0.539,147.07697,147.0747638,147.0791762,17.34,47.34,146.0691422,C5H10N2O3,,,BioLog_PM1W49,URPOS-00275,,,-2.13983,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000641,,,,,"Alanine, aspartate and glutamate metabolism",C00064,718,5961,(2S)-2-amino-4-carbamoylbutanoic acid,56-85-9,18050,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",ZDXPYRJPNDTMRX-VKHMYHEASA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-039,Glutamine,2,[(M+1)+H],range,RPOS-039.2,,32.34,0.539,148.07967,148.0774488,148.0818912,17.34,47.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-039,Glutamine,3,[M-NH3+H],specificity,RPOS-039.3,,32.34,0.539,130.05042,130.0484692,130.0523708,17.34,47.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-040,Aminoadipic acid,1,M+H,primary,RPOS-040.1,,37.68,0.628,162.07663,162.0741989,162.0790611,22.68,52.68,161.0688078,C6H11NO4,,,AldrichCPR_P03W19,URPOS-00385,,,-2.2322,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000510,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170098,Lysine Metabolism,C00956,456,469,2-aminohexanedioic acid,542-32-5,37024,"InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)",OYIFNHCXNCRBQI-UHFFFAOYSA-N,2a,1,4,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-040,Aminoadipic acid,2,[(M+1)+H],range,RPOS-040.2,,37.68,0.628,163.07974,163.0772938,163.0821862,22.68,52.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-040,Aminoadipic acid,3,[M-H2O+H],specificity,RPOS-040.3,,37.68,0.628,144.06607,144.063909,144.068231,22.68,52.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-041,Creatine,1,M+H,primary,RPOS-041.1,can be saturated,36.48,0.608,132.0773,132.0753188,132.0792812,21.48,51.48,131.0694765,C4H9N3O2,,,IROA_P01W68,URPOS-00344,,,-2.65933,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,HMDB0000064,,,,,Creatine Metabolism,C00300,566,586,2-(N-methylcarbamimidamido)acetic acid,57-00-1,16919,"InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)",CVSVTCORWBXHQV-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-041,Creatine,2,[(M+1)+H],range,RPOS-041.2,,36.48,0.608,133.07949,133.0774938,133.0814862,21.48,51.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-041,Creatine,3,[M-CN2H+H],specificity,RPOS-041.3,,36.48,0.608,90.0555,90.05414917,90.05685083,21.48,51.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-042,Citric acid,1,M+H,primary,RPOS-042.1,,65.7,1.095,215.01677,215.0135447,215.0199953,50.7,80.7,192.0270026,C6H8O7,,,BioLog_PM1W62,URPOS-01070,,,-2.3668,,,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000094,,,,,TCA Cycle,C00158,305,311,"2-hydroxypropane-1,2,3-tricarboxylic acid",77-92-9,30769,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",KRKNYBCHXYNGOX-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-042,Citric acid,2,[(M+1)+H],range,RPOS-042.2,,65.7,1.095,216.0202,216.0169597,216.0234403,50.7,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-042,Citric acid,3,[M-3H2OH+H],specificity,RPOS-042.3,,65.7,1.095,139.00313,139.001045,139.005215,50.7,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-042,Citric acid,4,[M-3H2OH-CO+H],specificity,RPOS-042.4,,65.7,1.095,111.00822,111.0065549,111.0098851,50.7,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-043,2-Octenoylcarnitine CAR(8:1),1,M+H,primary,RPOS-043.1,can be saturated,338.88,5.648,286.20183,286.197537,286.206123,323.88,353.88,285.1940084,C15H27NO4,,,NA,URPOS-05252,,,-2.4401,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0013324,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070035,NA,C02301,28533412,70679121,(4S)-4-[(2E)-oct-2-enoyloxy]-4-(trimethylazaniumyl)butanoate,,75659,"InChI=1S/C15H27NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h9-10,13H,5-8,11-12H2,1-4H3/b10-9+/t13-/m0/s1",LOSHAHDSFZXVCT-LXKVQUBZSA-N,4a,3,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-043,2-Octenoylcarnitine CAR(8:1),2,[(M+1)+H],range,RPOS-043.2,,338.88,5.648,287.20512,287.2008119,287.2094281,323.88,353.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-043,2-Octenoylcarnitine CAR(8:1),3,2M+Na,specificity,RPOS-043.3,,338.88,5.648,593.37779,593.3688893,593.3866907,323.88,353.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-043,2-Octenoylcarnitine CAR(8:1),4,[M-N(CH3)3+H],specificity,RPOS-043.4,,338.88,5.648,227.12833,227.1249231,227.1317369,323.88,353.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-044,Caffeine,1,M+H,primary,RPOS-044.1,,208.92,3.482,195.0882,195.0852737,195.0911263,193.92,223.92,194.0803756,C8H10N4O2,,,IROA_P02W34,URPOS-03575,,,-2.2593,,,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001847,,,,,Xanthine Metabolism,C07481,2424,2519,"1,3,7-trimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",58-08-2,27732,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",RYYVLZVUVIJVGH-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-044,Caffeine,2,[(M+1)+H],range,RPOS-044.2,,208.92,3.482,196.0907,196.0877586,196.0936414,193.92,223.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-044,Caffeine,3,[M-C2H3NO+H],specificity,RPOS-044.3,,208.92,3.482,138.06674,138.064669,138.068811,193.92,223.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-045,Isobutyrylcarnitine CAR(4:0),1,M+H,primary,RPOS-045.1,larger peak on the left side,144.42,2.407,232.15488,232.1513977,232.1583623,129.42,159.42,231.1470582,C11H21NO4,,,in house,URPOS-02581,,,-3.1826,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000736,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],,Fatty Acid Metabolism (also BCAA Metabolism),C02301,147286,168379,(3R)-3-(2-methylpropanoyloxy)-4-(trimethylazaniumyl)butanoate,25518-49-4,84838,"InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1",LRCNOZRCYBNMEP-SECBINFHSA-N,2a,1,2,X,,,,,,,,Urine,AA/EC,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-045,Isobutyrylcarnitine CAR(4:0),2,[(M+1)+H],range,RPOS-045.2,,144.42,2.407,233.15812,233.1546226,233.1616174,129.42,159.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-045,Isobutyrylcarnitine CAR(4:0),3,C4H5O2,specificity,RPOS-045.3,,144.42,2.407,85.02895,85.02767457,85.03022543,129.42,159.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-046,Atenolol,1,M+H,primary,RPOS-046.1,,147.6,2.46,267.17087,267.1668624,267.1748776,132.6,162.6,266.1630426,C14H22N2O3,,,PC00001357,URPOS-02639,,,-1.17063,,,Benzene and substituted derivatives,Phenylacetamides,Phenylacetamides,HMDB0001924,,,,,NA,NA,2162,2249,2-(4-{2-hydroxy-3-[(propan-2-yl)amino]propoxy}phenyl)acetamide,29122-68-7,2904,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-046,Atenolol,2,[(M+1)+H],range,RPOS-046.2,,147.6,2.46,268.17399,268.1699674,268.1780126,132.6,162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-046,Atenolol,3,[M-C4H14N2O2+H],specificity,RPOS-046.3,,147.6,2.46,145.06534,145.063164,145.067516,132.6,162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
