cpdID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,ChEBIID,InChI,InChIKey,MSIAnnotationLevel
HPOS-104,7-Methylguanosine,1,[M+],HPOS-104.1,118.2,1.97,298.11514,298.1106683,298.1196117,103.2,133.2,298.11514,C11H16N5O5,-3.60213,Purine nucleosides,,Purine nucleosides,HMDB0001107,,,,NA,NA,393054,445404,20794,"InChI=1S/C11H15N5O5/c1-15-3-16(8-5(15)9(20)14-11(12)13-8)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2-,12,13,14,20)/p+1/t4-,6-,7-,10-/m1/s1",OGHAROSJZRTIOK-KQYNXXCUSA-O,1
HPOS-105,O-Sulfotyrosine,1,[M+H],HPOS-105.1,192,3.2,262.03853,262.0345994,262.0424606,177,207,261.03071,C9H11NO6S,-2.0628,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,HMDB0155722,,,,NA,NA,448617,514186,46215,"InChI=1S/C9H11NO6S/c10-8(9(11)12)5-6-1-3-7(4-2-6)16-17(13,14)15/h1-4,8H,5,10H2,(H,11,12)(H,13,14,15)/t8-/m0/s1",CIQHWLTYGMYQQR-QMMMGPOBSA-N,1
HPOS-106,Pyralline,1,[M-H2O+H],HPOS-106.1,256.8,4.28,237.12392,237.1203631,237.1274769,241.8,271.8,254.12666,C12H18N2O4,-1.8056,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0033143,,,,NA,NA,19980286,14274616,NA,"InChI=1S/C12H18N2O4/c13-11(12(17)18)3-1-2-6-14-9(7-15)4-5-10(14)8-16/h4-5,7,11,16H,1-3,6,8,13H2,(H,17,18)",VTYFITADLSVOAS-UHFFFAOYSA-N,1
HPOS-107,3-Hydroxyanthranilic acid,1,[M-H2O+H],HPOS-107.1,41.4,0.69,136.03985,136.0378094,136.0418906,26.4,56.4,153.04259,C7H7NO3,-0.1551,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,HMDB0001476,,,,NA,C00632,84,86,15793,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",WJXSWCUQABXPFS-UHFFFAOYSA-N,1
HPOS-108,N1-Methylinosine,1,[M-C5H8O4+H],HPOS-108.1,86.4,1.44,151.06199,151.0597241,151.0642559,71.4,101.4,282.09642,C11H14N4O5,-2.8084,Purine nucleosides,,Purine nucleosides,HMDB0002721,,,,NA,NA,58605,65095,19065,"InChI=1S/C11H14N4O5/c1-14-3-13-9-6(10(14)19)12-4-15(9)11-8(18)7(17)5(2-16)20-11/h3-5,7-8,11,16-18H,2H2,1H3/t5-,7-,8-,11-/m1/s1",WJNGQIYEQLPJMN-IOSLPCCCSA-N,1
HPOS-109,Tryptophan betaine,1,[M+H],HPOS-109.1,234.6,3.91,247.14465,247.1409428,247.1483572,219.6,249.6,246.13683,C14H18N2O2,-1.7701,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0061115,,,,NA,C09213,390633,442106,5832,"InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3/t13-/m0/s1",AOHCBEAZXHZMOR-ZDUSSCGKSA-N,1
HPOS-110,S-Adenosylmethionine,1,[M+],HPOS-110.1,375,6.25,399.14506,399.1390728,399.1510472,360,390,399.14506,C15H23N6O5S,-4.5096,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,5'-deoxy-5'-thionucleosides,HMDB0001185,,,,NA,C00019,1049,34756,15414,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27?/m0/s1",MEFKEPWMEQBLKI-AIRLBKTGSA-O,1
HPOS-111,Dopamine-4-O-sulfate | Dopamine-3-O-sulfate,1,[M+H],HPOS-111.1,64.2,1.07,234.04362,234.0401093,234.0471307,49.2,79.2,233.03579,C8H11NO5S,0.075,Organic sulfuric acids and derivatives,Arylsulfates,Phenylsulfates,HMDB0004148 | HMDB0006275,,,,NA,C13691 | C13690,110461 | 108936,123932 | 122136,34729 | 37946,"InChI=1S/C8H11NO5S/c9-4-3-6-1-2-8(7(10)5-6)14-15(11,12)13/h1-2,5,10H,3-4,9H2,(H,11,12,13) | InChI=1S/C8H11NO5S/c9-4-3-6-1-2-7(10)8(5-6)14-15(11,12)13/h1-2,5,10H,3-4,9H2,(H,11,12,13)",DEKNNWJXAQTLFA-UHFFFAOYSA-N | NZKRYJGNYPYXJZ-UHFFFAOYSA-N,1
HPOS-112,N-Acetylisoputreanine-gamma-lactam,1,[M+H],HPOS-112.1,109.8,1.83,185.129,185.1262231,185.1317769,94.8,124.8,184.12118,C9H16N2O2,-1.1677,Pyrrolidines,N-alkylpyrrolidines,N-alkylpyrrolidines,HMDB0061384,,,,NA,NA,114601,129397,133185,"InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)",OAUYENAPBFTAQT-UHFFFAOYSA-N,1
HPOS-113,Quinine,1,[M+H],HPOS-113.1,181.8,3.03,325.1916,325.1867221,325.1964779,166.8,196.8,324.18378,C20H24N2O2,0.6119,Cinchona alkaloids,,Cinchona alkaloids,HMDB0014611,,,,NA,C06526,84989,3034034,15854,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19-,20+/m0/s1",LOUPRKONTZGTKE-WZBLMQSHSA-N,1
HPOS-114,N-Methylpyridinium,1,[M+],HPOS-114.1,229.2,3.82,94.06567,94.06425901,94.06708099,214.2,244.2,94.06567,C6H8N+,-0.4729,Pyridines and derivatives,Methylpyridines,N-methylpyridinium compounds,HMDB0240545,,,,NA,C02724,13008,13597,15761,"InChI=1S/C6H8N/c1-7-5-3-2-4-6-7/h2-6H,1H3/q+1",PQBAWAQIRZIWIV-UHFFFAOYSA-N,1
HPOS-115,N-Acetylisoputreanine,1,[M+H],HPOS-115.1,295.8,4.93,203.13957,203.1365229,203.1426171,280.8,310.8,202.13174,C9H18N2O3,-1.8479,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,HMDB0094713,,,,NA,NA,74849628,131802901,NA,"InChI=1S/C9H18N2O3/c1-8(12)11-7-3-6-10-5-2-4-9(13)14/h10H,2-7H2,1H3,(H,11,12)(H,13,14)",YGIAGXACEXFIDU-UHFFFAOYSA-N,1
HPOS-116,"N1,N12-Diacetylspermine",1,[M+H],HPOS-116.1,366,6.1,287.2447,287.2403913,287.2490087,351,381,286.23688,C14H30N4O2,-2.5436,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,HMDB0002172,,,,NA,C03413,117134,132680,28101,"InChI=1S/C14H30N4O2/c1-13(19)17-11-5-9-15-7-3-4-8-16-10-6-12-18-14(2)20/h15-16H,3-12H2,1-2H3,(H,17,19)(H,18,20)",NPDTUDWGJMBVEP-UHFFFAOYSA-N,1
HPOS-117,Cotinine N-oxide,1,[M+H],HPOS-117.1,172.2,2.87,193.0977,193.0948035,193.1005965,157.2,187.2,192.08988,C10H12N2O2,-0.8627,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001411,,,,NA,NA,7991264,9815514,89087,"InChI=1S/C10H12N2O2/c1-11-9(4-5-10(11)13)8-3-2-6-12(14)7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1",CIPULDKLIIVIER-VIFPVBQESA-N,1
HPOS-118,Norcotinine,1,[M+H],HPOS-118.1,96,1.6,163.08714,163.0846937,163.0895863,81,111,162.07931,C9H10N2O,0.468,Pyridines and derivatives,,Pyridines and derivatives,HMDB0001297,,,,NA,NA,400,413,89406,"InChI=1S/C9H10N2O/c12-9-4-3-8(11-9)7-2-1-5-10-6-7/h1-2,5-6,8H,3-4H2,(H,11,12)",FXFANIORDKRCCA-UHFFFAOYSA-N,1
HPOS-119,Nornicotine,1,[M+H],HPOS-119.1,253.2,4.22,149.10787,149.1056334,149.1101066,238.2,268.2,148.10005,C9H12N2,-0.0611,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001126,,,,NA,C06524,82588,412,NA,"InChI=1S/C9H12N2/c1-3-8(7-10-5-1)9-4-2-6-11-9/h1,3,5,7,9,11H,2,4,6H2",MYKUKUCHPMASKF-UHFFFAOYSA-N,1
HPOS-120,Nicotine,1,[M+H],HPOS-120.1,248.4,4.14,163.12352,163.1210731,163.1259669,233.4,263.4,162.1157,C10H14N2,0.1263,Pyridines and derivatives,Pyrrolidinylpyridines,Pyrrolidinylpyridines,HMDB0001934,,,,NA,C00745,80863,89594,17688,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",SNICXCGAKADSCV-JTQLQIEISA-N,1
HPOS-121,Imidazolepropionic acid,1,[M+H],HPOS-121.1,225.6,3.76,141.0664,141.064284,141.068516,210.6,240.6,140.05858,C6H8N2O2,-0.8233,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0002271,,,,NA,C20522,63798,70630,73087,"InChI=1S/C6H8N2O2/c9-6(10)2-1-5-3-7-4-8-5/h3-4H,1-2H2,(H,7,8)(H,9,10)",ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,1
HPOS-122,Phenylethylamine,1,[M-NH3+H],HPOS-122.1,174.6,2.91,105.07043,105.0688539,105.0720061,159.6,189.6,121.08915,C8H11N,-0.3476,Benzene and substituted derivatives,Phenethylamines,Phenethylamines,HMDB0012275,,,,NA,C05332,13856352,1001,18397,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2",BHHGXPLMPWCGHP-UHFFFAOYSA-N,1
HPOS-123,1-Methylguanosine,1,[M+Na],HPOS-123.1,103.8,1.73,320.09709,320.0922885,320.1018915,88.8,118.8,297.10732,C11H15N5O5,-3.70123,Purine nucleosides,,Purine nucleosides,HMDB0001563,,,,NA,NA,86996,96373,19062,"InChI=1S/C11H15N5O5/c1-15-9(20)5-8(14-11(15)12)16(3-13-5)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2,12,14)/t4-,6-,7-,10-/m1/s1",UTAIYTHAJQNQDW-KQYNXXCUSA-N,1
HPOS-124,Glycolithocholic acid,1,[M-H2O+H],HPOS-124.1,73.2,1.22,416.31647,416.3102253,416.3227147,58.2,88.2,433.31921,C26H43NO4,0.2153,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,HMDB0000698,Sterols [ST],Steroid conjugates [ST05],Glycine conjugates [ST0503],LMST05030009,C15557,103116,115245,37998,"InChI=1S/C26H43NO4/c1-16(4-9-23(29)27-15-24(30)31)20-7-8-21-19-6-5-17-14-18(28)10-12-25(17,2)22(19)11-13-26(20,21)3/h16-22,28H,4-15H2,1-3H3,(H,27,29)(H,30,31)/t16-,17-,18-,19+,20-,21+,22+,25+,26-/m1/s1",XBSQTYHEGZTYJE-OETIFKLTSA-N,1
HPOS-125,Tauroursodeoxycholic acid | Taurochenodeoxycholic acid,1,[M-2H2O+H],HPOS-125.1,105,1.75,464.28346,464.2764957,464.2904243,90,120,499.29676,C26H45NO6S,4.2376,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Taurinated bile acids and derivatives,HMDB0000874 | HMDB0000951,Sterols [ST],Steroid conjugates [ST05],Taurine conjugates [ST0504],LMST05040015 | LMST05040005,NA | C05465,25949321 | 343282,9848818 | 387316,80774 | 16525,"InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22+,24+,25+,26-/m1/s1 | InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22-,24+,25+,26-/m1/s1",BHTRKEVKTKCXOH-LBSADWJPSA-N | BHTRKEVKTKCXOH-BJLOMENOSA-N,1
HPOS-126,Taurodeoxycholic Acid,1,[M-2H2O+H],HPOS-126.1,108.6,1.81,464.28346,464.2764957,464.2904243,93.6,123.6,499.29676,C26H45NO6S,-0.866,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Taurinated bile acids and derivatives,HMDB0000896,Sterols [ST],Steroid conjugates [ST05],Taurine conjugates [ST0504],LMST05040013,C05463,2015539,2733768,9410,"InChI=1S/C26H45NO6S/c1-16(4-9-24(30)27-12-13-34(31,32)33)20-7-8-21-19-6-5-17-14-18(28)10-11-25(17,2)22(19)15-23(29)26(20,21)3/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18-,19+,20-,21+,22+,23+,25+,26-/m1/s1",AWDRATDZQPNJFN-VAYUFCLWSA-N,1
HPOS-127,Glycoursodeoxycholic acid | Glycochenodeoxycholic acid,1,[M-2H2O+H],HPOS-127.1,111,1.85,414.30082,414.2946055,414.3070345,96,126,449.31412,C26H43NO5,4.4344,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,HMDB0000708 | HMDB0006898,Sterols [ST],Steroid conjugates [ST05],,NA,NA | C05466,19973534 | 12027,12310288 | 53477907,89929 | 36274,"InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16+,17-,18-,19+,20+,21+,24+,25+,26-/m1/s1 | InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15?,16?,17-,18?,19?,20?,21-,24?,25+,26-/m1/s1",GHCZAUBVMUEKKP-XROMFQGDSA-N | GHCZAUBVMUEKKP-AFQLCFGXSA-N,1
HPOS-128,Glycodeoxycholic acid,1,[M-2H2O+H],HPOS-128.1,117.6,1.96,414.30082,414.2946055,414.3070345,102.6,132.6,449.31412,C26H43NO5,-0.4232,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,HMDB0000631,Sterols [ST],Steroid conjugates [ST05],,NA,C05464,17215983,22833539,NA,"InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18?,19-,20?,21?,22+,25+,26-/m1/s1",WVULKSPCQVQLCU-ZMBDPXIHSA-N,1
HPOS-129,Taurocholic Acid,1,[M-3H2O+H],HPOS-129.1,148.2,2.47,462.2678,462.260866,462.274734,133.2,163.2,515.29167,C26H45NO7S,-1.5045,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",HMDB0000036,Sterols [ST],Steroid conjugates [ST05],Taurine conjugates [ST0504],LMST05040001,C05122,6423,6675,28865,"InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1",WBWWGRHZICKQGZ-HZAMXZRMSA-N,1
HPOS-130,Glycocholic Acid,1,[M-3H2O+H],HPOS-130.1,172.2,2.87,412.28517,412.2789857,412.2913543,157.2,187.2,465.30904,C26H43NO6,-1.0617,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,HMDB0000138,Sterols [ST],Steroid conjugates [ST05],Glycine conjugates [ST0503],LMST05030001,C01921,9734,10140,17687,"InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1",RFDAIACWWDREDC-FRVQLJSFSA-N,1
